permno,adate,qdate,public_date,bm,TICKER
21514,1997-12-31,1998-06-30,1998-08-31,0.361,SNT
21514,1997-12-31,1998-06-30,1998-09-30,0.361,SNT
21514,1997-12-31,1998-06-30,1998-10-31,0.361,SNT
21514,1997-12-31,1998-09-30,1998-11-30,0.457,SNT
21514,1997-12-31,1998-09-30,1998-12-31,0.457,SNT
21514,1997-12-31,1998-09-30,1999-01-31,0.457,SNT
21514,1998-12-31,1998-12-31,1999-02-28,0.501,SNT
21514,1998-12-31,1998-12-31,1999-03-31,0.501,SNT
21514,1998-12-31,1998-12-31,1999-04-30,0.501,SNT
21514,1998-12-31,1999-03-31,1999-05-31,0.356,SNT
21514,1998-12-31,1999-03-31,1999-06-30,0.356,SNT
21514,1998-12-31,1999-03-31,1999-07-31,0.356,SNT
21514,1998-12-31,1999-06-30,1999-08-31,0.337,SNT
21514,1998-12-31,1999-06-30,1999-09-30,0.337,SNT
23229,1978-12-31,1979-09-30,1980-01-31,1.785,CMS
23229,1979-12-31,1979-12-31,1980-02-29,1.974,CMS
23229,1979-12-31,1979-12-31,1980-03-31,1.974,CMS
23229,1979-12-31,1979-12-31,1980-04-30,1.974,CMS
23229,1979-12-31,1980-03-31,1980-05-31,2.307,CMS
23229,1979-12-31,1980-03-31,1980-06-30,2.307,CMS
23229,1979-12-31,1980-03-31,1980-07-31,2.307,CMS
23229,1979-12-31,1980-06-30,1980-08-31,1.825,CMS
23229,1979-12-31,1980-06-30,1980-09-30,1.825,CMS
23229,1979-12-31,1980-06-30,1980-10-31,1.825,CMS
23229,1979-12-31,1980-09-30,1980-11-30,2.028,CMS
23229,1979-12-31,1980-09-30,1980-12-31,2.028,CMS
23229,1979-12-31,1980-09-30,1981-01-31,2.028,CMS
23229,1980-12-31,1980-12-31,1981-02-28,2.210,CMS
23229,1980-12-31,1980-12-31,1981-03-31,2.210,CMS
23229,1980-12-31,1980-12-31,1981-04-30,2.210,CMS
23229,1980-12-31,1981-03-31,1981-05-31,2.197,CMS
23229,1980-12-31,1981-03-31,1981-06-30,2.197,CMS
23229,1980-12-31,1981-03-31,1981-07-31,2.197,CMS
23229,1980-12-31,1981-06-30,1981-08-31,2.050,CMS
23229,1980-12-31,1981-06-30,1981-09-30,2.050,CMS
23229,1980-12-31,1981-06-30,1981-10-31,2.050,CMS
23229,1980-12-31,1981-09-30,1981-11-30,2.277,CMS
23229,1980-12-31,1981-09-30,1981-12-31,2.277,CMS
23229,1980-12-31,1981-09-30,1982-01-31,2.277,CMS
23229,1981-12-31,1981-12-31,1982-02-28,2.209,CMS
23229,1981-12-31,1981-12-31,1982-03-31,2.209,CMS
23229,1981-12-31,1981-12-31,1982-04-30,2.209,CMS
23229,1981-12-31,1982-03-31,1982-05-31,2.189,CMS
23229,1981-12-31,1982-03-31,1982-06-30,2.189,CMS
23229,1981-12-31,1982-03-31,1982-07-31,2.189,CMS
23229,1981-12-31,1982-06-30,1982-08-31,2.230,CMS
23229,1981-12-31,1982-06-30,1982-09-30,2.230,CMS
23229,1981-12-31,1982-06-30,1982-10-31,2.230,CMS
23229,1981-12-31,1982-09-30,1982-11-30,1.996,CMS
23229,1981-12-31,1982-09-30,1982-12-31,1.996,CMS
23229,1981-12-31,1982-09-30,1983-01-31,1.996,CMS
23229,1982-12-31,1982-12-31,1983-02-28,1.830,CMS
23229,1982-12-31,1982-12-31,1983-03-31,1.830,CMS
23229,1982-12-31,1982-12-31,1983-04-30,1.830,CMS
23229,1982-12-31,1983-03-31,1983-05-31,1.653,CMS
23229,1982-12-31,1983-03-31,1983-06-30,1.653,CMS
23229,1982-12-31,1983-03-31,1983-07-31,1.653,CMS
23229,1982-12-31,1983-06-30,1983-08-31,1.727,CMS
23229,1982-12-31,1983-06-30,1983-09-30,1.727,CMS
23229,1982-12-31,1983-06-30,1983-10-31,1.727,CMS
23229,1982-12-31,1983-09-30,1983-11-30,1.724,CMS
23229,1982-12-31,1983-09-30,1983-12-31,1.724,CMS
23229,1982-12-31,1983-09-30,1984-01-31,1.724,CMS
23229,1983-12-31,1983-12-31,1984-02-29,2.345,CMS
23229,1983-12-31,1983-12-31,1984-03-31,2.345,CMS
23229,1983-12-31,1983-12-31,1984-04-30,2.345,CMS
23229,1983-12-31,1984-03-31,1984-05-31,3.471,CMS
23229,1983-12-31,1984-03-31,1984-06-30,3.471,CMS
23229,1983-12-31,1984-03-31,1984-07-31,3.471,CMS
23229,1983-12-31,1984-06-30,1984-08-31,5.693,CMS
23229,1983-12-31,1984-06-30,1984-09-30,5.693,CMS
23229,1983-12-31,1984-06-30,1984-10-31,5.693,CMS
23229,1983-12-31,1984-09-30,1984-11-30,7.203,CMS
23229,1983-12-31,1984-09-30,1984-12-31,7.203,CMS
23229,1983-12-31,1984-09-30,1985-01-31,7.203,CMS
23229,1984-12-31,1984-12-31,1985-02-28,7.259,CMS
23229,1984-12-31,1984-12-31,1985-03-31,7.259,CMS
23229,1984-12-31,1984-12-31,1985-04-30,7.259,CMS
23229,1984-12-31,1985-03-31,1985-05-31,4.944,CMS
23229,1984-12-31,1985-03-31,1985-06-30,4.944,CMS
23229,1984-12-31,1985-03-31,1985-07-31,4.944,CMS
23229,1984-12-31,1985-06-30,1985-08-31,4.152,CMS
23229,1984-12-31,1985-06-30,1985-09-30,4.152,CMS
23229,1984-12-31,1985-06-30,1985-10-31,4.152,CMS
23229,1984-12-31,1985-09-30,1985-11-30,5.055,CMS
23229,1984-12-31,1985-09-30,1985-12-31,5.055,CMS
23229,1984-12-31,1985-09-30,1986-01-31,5.055,CMS
23229,1985-12-31,1985-12-31,1986-02-28,3.850,CMS
23229,1985-12-31,1985-12-31,1986-03-31,3.850,CMS
23229,1985-12-31,1985-12-31,1986-04-30,3.850,CMS
23229,1985-12-31,1986-03-31,1986-05-31,2.104,CMS
23229,1985-12-31,1986-03-31,1986-06-30,2.104,CMS
23229,1985-12-31,1986-03-31,1986-07-31,2.104,CMS
23229,1985-12-31,1986-06-30,1986-08-31,2.398,CMS
23229,1985-12-31,1986-06-30,1986-09-30,2.398,CMS
23229,1985-12-31,1986-06-30,1986-10-31,2.398,CMS
23229,1985-12-31,1986-09-30,1986-11-30,2.337,CMS
23229,1985-12-31,1986-09-30,1986-12-31,2.337,CMS
23229,1985-12-31,1986-09-30,1987-01-31,2.337,CMS
23229,1986-12-31,1986-12-31,1987-02-28,2.017,CMS
23229,1986-12-31,1986-12-31,1987-03-31,2.017,CMS
23229,1986-12-31,1986-12-31,1987-04-30,2.017,CMS
23229,1986-12-31,1987-03-31,1987-05-31,1.426,CMS
23229,1986-12-31,1987-03-31,1987-06-30,1.426,CMS
23229,1986-12-31,1987-03-31,1987-07-31,1.446,CMS
23229,1986-12-31,1987-06-30,1987-08-31,1.462,CMS
23229,1986-12-31,1987-06-30,1987-09-30,1.462,CMS
23229,1986-12-31,1987-06-30,1987-10-31,1.462,CMS
23229,1986-12-31,1987-09-30,1987-11-30,1.830,CMS
23229,1986-12-31,1987-09-30,1987-12-31,1.830,CMS
23229,1986-12-31,1987-09-30,1988-01-31,1.830,CMS
23229,1987-12-31,1987-12-31,1988-02-29,3.398,CMS
23229,1987-12-31,1987-12-31,1988-03-31,3.398,CMS
23229,1987-12-31,1987-12-31,1988-04-30,3.398,CMS
23229,1987-12-31,1988-03-31,1988-05-31,1.927,CMS
23229,1987-12-31,1988-03-31,1988-06-30,1.927,CMS
23229,1987-12-31,1988-03-31,1988-07-31,1.927,CMS
